Time (seconds),Temp,Humid,Light
3.16,24.48,23,0
9.65,24.97,24,0
16.04,25.14,24,0
22.44,25.27,23,0
28.85,25.39,23,0
35.25,25.5,23,0
41.66,25.67,23,0
48.17,25.71,23,0
54.58,25.72,23,0
60.98,25.71,23,0
67.38,25.71,23,0
73.79,25.72,23,0
80.19,25.73,23,0
86.60,25.76,23,0
93.00,25.78,23,0
99.41,25.79,23,0
105.81,25.8,23,0
112.21,25.81,23,0
118.61,25.81,23,0
125.02,25.82,23,0
131.42,25.82,23,0
137.82,25.83,23,0
144.34,25.84,24,0
150.74,25.85,24,0
157.14,25.88,23,0
163.55,25.9,22,0
169.95,25.91,22,0
176.35,25.92,22,0
182.76,25.93,22,0
189.16,25.94,22,0
195.56,25.95,23,0
201.97,25.97,23,0
208.37,25.98,22,0
214.77,25.99,22,0
221.18,26,22,0
227.58,26.01,22,0
234.10,26.02,22,0
240.50,26.03,22,0
246.91,26.05,22,0
253.31,26.07,22,0
259.71,26.1,22,0
266.12,26.11,21,0
272.53,26.11,22,0
278.93,26.13,22,0
285.33,26.14,22,0
291.74,26.14,22,0
298.14,26.15,22,0
304.55,26.16,22,0
310.95,26.17,22,0
317.36,26.18,22,0
323.76,26.2,22,0
330.28,26.21,22,0
336.68,26.22,22,0
343.09,26.24,22,0
349.49,26.25,22,0
355.89,26.27,21,0
362.30,26.28,21,0
368.70,26.29,21,0
375.10,26.3,21,0
381.51,26.31,21,0
387.91,26.32,22,0
394.31,26.33,22,0
400.72,26.35,22,0
407.13,26.36,21,0
413.53,26.38,21,0
420.05,26.39,21,0
426.45,26.39,21,0
432.85,26.4,21,0
439.26,26.41,21,0
445.66,26.42,21,0
452.07,26.42,21,0
458.48,26.43,21,0
464.88,26.44,21,0
471.29,26.45,21,0
477.69,26.46,21,0
484.10,26.47,21,0
490.50,26.49,21,0
496.91,26.5,21,0
503.31,26.5,21,0
509.83,26.52,21,0
516.24,26.52,21,0
522.64,26.53,21,0
529.04,26.54,21,0
535.45,26.55,21,0
541.85,26.57,21,0
548.26,26.57,21,0
554.67,26.59,21,0
561.07,26.59,21,0
567.48,26.6,21,0
573.88,26.61,21,0
580.29,26.62,21,0
586.69,26.62,21,0
593.10,26.63,21,0
599.50,26.63,21,0
606.02,26.63,21,0
612.42,26.63,21,0
618.83,26.64,21,0
625.24,26.65,21,0
631.64,26.66,21,0
638.04,26.66,21,0
644.44,26.67,21,0
650.85,26.67,21,0
657.25,26.68,21,0
663.66,26.69,21,0
670.06,26.69,21,0
676.47,26.7,21,0
682.87,26.71,21,0
689.28,26.72,21,0
695.80,26.73,21,0
702.21,26.74,21,0
708.61,26.75,21,0
715.01,26.75,21,0
721.42,26.76,21,0
727.83,26.76,20,0
734.23,26.77,20,0
740.64,26.77,21,0
747.04,26.78,21,0
753.44,26.79,21,0
759.85,26.79,21,0
766.25,26.8,21,0
772.66,26.81,20,0
779.07,26.82,21,0
785.59,26.82,21,0
791.99,26.83,21,0
798.40,26.83,20,0
804.80,26.84,20,0
811.21,26.85,21,0
817.61,26.87,20,0
824.02,26.87,20,0
830.42,26.88,20,0
836.83,26.88,20,0
843.24,26.89,20,0
849.64,26.9,20,0
856.05,26.9,20,0
862.46,26.9,20,0
868.86,26.9,20,0
875.27,26.9,20,0
881.79,26.91,20,0
888.20,26.92,21,0
894.60,26.92,21,0
901.01,26.92,21,0
907.42,26.92,20,0
913.82,26.93,20,0
920.23,26.94,20,0
926.64,26.94,21,0
933.05,26.95,20,0
939.45,26.96,20,0
945.86,26.96,20,0
952.27,26.97,21,0
958.67,26.97,20,0
965.08,26.98,20,0
971.60,26.98,20,0
978.00,26.99,20,0
984.41,27,20,0
990.81,27,20,0
997.22,27.01,20,0
1003.63,27.01,20,0
1010.03,27.02,20,0
1016.44,27.02,20,0
1022.84,27.03,21,0
1029.25,27.03,20,0
1035.65,27.03,20,0
1042.06,27.04,20,0
1048.46,27.05,20,0
1054.87,27.05,20,0
1061.39,27.06,20,0
1067.80,27.06,20,0
1074.21,27.06,20,0
1080.61,27.06,20,0
1087.02,27.06,20,0
1093.42,27.07,20,0
1099.83,27.07,20,0
1106.24,27.08,20,0
1112.64,27.08,20,0
1119.05,27.09,20,0
1125.46,27.09,20,0
1131.86,27.09,20,0
1138.27,27.1,20,0
1144.79,27.11,20,0
1151.19,27.1,20,0
1157.59,27.1,20,0
1164.00,27.11,20,0
1170.40,27.12,20,0
1176.81,27.12,20,0
1183.21,27.13,20,0
1189.62,27.13,20,0
1196.02,27.14,20,0
1202.43,27.14,20,0
1208.83,27.15,20,0
1215.24,27.15,20,0
1221.64,27.15,20,0
1228.05,27.15,20,0
1234.57,27.16,20,0
1240.98,27.17,20,0
1247.38,27.17,20,0
1253.79,27.18,20,0
1260.20,27.18,20,0
1266.61,27.18,20,0
1273.01,27.18,20,0
1279.42,27.19,20,0
1285.82,27.19,20,0
1292.23,27.2,20,0
1298.63,27.2,20,0
1305.04,27.21,20,0
1311.45,27.21,20,0
1317.86,27.21,20,0
1324.38,27.22,20,0
1330.78,27.23,20,0
1337.19,27.23,20,0
1343.60,27.23,20,0
1350.00,27.23,20,0
1356.41,27.23,20,0
1362.82,27.24,20,0
1369.22,27.24,20,0
1375.63,27.24,20,0
1382.03,27.24,20,0
1388.44,27.24,20,0
1394.85,27.25,20,0
1401.26,27.25,20,0
1407.78,27.25,20,0
1414.18,27.25,20,0
1420.59,27.26,20,0
1427.00,27.26,20,0
1433.41,27.26,20,0
1439.81,27.26,20,0
1446.22,27.26,20,0
1452.63,27.27,20,0
1459.04,27.27,20,0
