Time (seconds),Temp,Humid,Light
5057.76,28.79,24,0
5088.57,28.79,24,0
5119.37,28.78,24,0
5150.20,28.78,24,0
5181.03,28.79,24,0
5211.83,28.79,24,0
5242.64,28.8,24,0
5273.46,28.8,24,0
5304.29,28.8,24,0
5335.12,28.79,24,0
5365.92,28.79,24,0
5396.75,28.79,24,0
5427.55,28.8,24,0
5458.37,28.79,24,0
5489.18,28.78,24,0
5520.00,28.78,24,0
5550.80,28.78,24,0
5581.63,28.78,24,0
5612.46,28.79,24,0
5643.26,28.79,24,0
5674.07,28.8,24,0
5704.90,28.8,24,0
5735.70,28.8,24,0
5766.50,28.8,24,0
5797.30,28.8,24,0
5828.10,28.8,24,0
5858.93,28.79,24,0
5889.75,28.79,24,0
5920.55,28.78,24,0
5951.38,28.78,24,0
5982.21,28.78,24,0
6013.01,28.78,24,0
6043.81,28.77,24,0
6074.61,28.77,24,0
6105.41,28.77,24,0
6136.24,28.76,24,0
6167.04,28.76,24,0
6197.87,28.76,24,0
6228.68,28.76,24,0
6259.48,28.75,24,0
6290.33,28.76,24,0
6321.16,28.76,24,0
6351.98,28.77,24,0
6382.81,28.78,23,0
6413.62,28.79,24,0
6444.42,28.8,23,0
6475.25,28.81,23,0
6506.06,28.81,23,0
6536.86,28.81,23,0
6567.69,28.81,23,0
6598.49,28.8,23,0
6629.32,28.79,23,0
6660.15,28.8,23,0
6690.98,28.8,23,0
6721.93,28.8,23,0
6752.76,28.8,23,0
6783.56,28.8,23,0
6814.36,28.79,23,0
6845.16,28.79,23,0
6875.97,28.79,23,0
6906.80,28.79,23,0
6937.62,28.8,23,0
6968.45,28.8,23,0
6999.26,28.8,23,0
7030.06,28.8,23,0
7060.87,28.8,23,0
7091.67,28.81,23,0
7122.50,28.81,23,0
7153.35,28.82,23,0
7184.15,28.83,23,0
7214.98,28.83,23,0
7245.81,28.83,23,0
7276.62,28.83,23,0
7307.45,28.82,23,0
7338.28,28.81,23,0
7369.10,28.81,23,0
7399.91,28.82,23,0
7430.74,28.81,23,0
7461.57,28.81,23,0
7492.38,28.81,23,0
7523.18,28.8,23,0
7554.00,28.79,23,0
7584.80,28.78,23,0
7615.63,28.79,23,0
7646.46,28.8,23,0
7677.27,28.81,23,0
7708.10,28.8,23,0
7738.90,28.79,23,0
7769.73,28.79,23,0
7800.53,28.79,23,0
7831.33,28.77,23,0
7862.16,28.76,23,0
7892.96,28.76,23,0
7923.76,28.76,23,0
7954.56,28.76,23,0
7985.39,28.77,23,0
8016.22,28.78,23,0
8047.04,28.79,23,0
8077.87,28.79,23,0
8108.68,28.78,23,0
8139.48,28.78,23,0
8170.28,28.79,23,0
8201.11,28.8,23,0
8231.94,28.79,23,0
8262.77,28.79,23,0
8293.58,28.79,23,0
8324.37,28.78,23,0
8355.18,28.76,23,0
8386.02,28.76,23,0
8416.86,28.76,23,0
8447.65,28.77,23,0
8478.46,28.77,23,0
8509.29,28.78,23,0
8540.12,28.77,23,0
8570.91,28.78,23,0
8601.74,28.79,23,0
8632.57,28.79,23,0
8663.40,28.79,23,0
8694.20,28.8,23,0
8725.01,28.8,23,0
8755.84,28.79,23,0
8786.63,28.78,23,0
8817.48,28.78,23,0
8848.29,28.78,23,0
8879.09,28.77,23,0
8909.92,28.76,23,0
8940.75,28.76,23,0
8971.55,28.75,23,0
9002.35,28.76,23,0
9033.18,28.76,23,0
9064.01,28.76,23,0
9094.81,28.75,23,0
9125.64,28.75,23,0
9156.46,28.76,23,0
9187.29,28.75,23,0
9218.09,28.76,23,0
9248.92,28.75,23,0
9279.72,28.75,23,0
9310.52,28.75,23,0
9341.35,28.75,23,0
9372.18,28.75,23,0
9402.98,28.75,23,0
9433.79,28.76,23,0
9464.62,28.78,23,0
9495.42,28.79,23,0
9526.22,28.79,23,0
9557.05,28.79,23,0
9587.88,28.8,23,0
9618.67,28.79,23,0
9649.53,28.79,23,0
9680.33,28.78,23,0
9711.16,28.78,23,0
9741.96,28.79,23,0
9772.77,28.79,23,0
9803.57,28.78,23,0
9834.40,28.77,23,0
9865.20,28.77,23,0
9896.00,28.77,23,0
9926.83,28.77,23,0
9957.64,28.77,23,0
9988.43,28.77,23,0
10019.24,28.76,23,0
10050.08,28.76,23,0
10080.89,28.75,23,0
10111.72,28.74,23,0
10142.55,28.75,23,0
10173.35,28.75,23,0
10204.15,28.76,23,0
10234.98,28.76,23,0
10265.80,28.77,23,0
10296.60,28.77,23,0
10327.41,28.78,23,0
10358.21,28.78,23,0
10389.01,28.78,23,0
10419.84,28.78,23,0
10450.66,28.78,23,0
10481.49,28.77,23,0
10512.32,28.77,23,0
10543.12,28.76,23,0
10573.93,28.77,23,0
10604.76,28.76,23,0
10635.56,28.76,23,0
10666.39,28.77,23,0
10697.19,28.78,23,0
10728.02,28.79,23,0
10758.85,28.79,23,0
10789.68,28.8,23,0
10820.48,28.79,23,0
10851.30,28.79,23,0
10882.10,28.79,23,0
10912.90,28.8,23,0
10943.70,28.8,23,0
10974.53,28.8,23,0
11005.33,28.81,23,0
11036.13,28.8,23,0
11066.96,28.79,23,0
11097.79,28.78,23,0
11128.62,28.77,23,0
11159.45,28.76,23,0
11190.28,28.76,23,0
11221.08,28.75,23,0
11251.90,28.74,23,0
11282.73,28.74,23,0
11313.56,28.73,23,0
11344.36,28.74,23,0
11375.17,28.74,23,0
11405.97,28.75,23,0
11436.78,28.75,23,0
11467.61,28.73,23,0
11498.41,28.72,23,0
11529.22,28.73,23,0
11560.04,28.73,23,0
11590.87,28.74,23,0
11621.68,28.75,23,0
11652.50,28.75,23,0
11683.30,28.75,23,0
11714.11,28.76,23,0
11744.91,28.77,23,0
11775.71,28.77,23,0
11806.54,28.77,23,0
11837.34,28.78,23,0
11868.17,28.79,23,0
11899.00,28.8,23,0
11929.83,28.8,23,0
11960.66,28.79,23,0
11991.48,28.78,23,0
12022.29,28.77,23,0
12053.11,28.76,23,0
12083.91,28.76,23,0
12114.71,28.77,23,0
12145.54,28.76,23,0
12176.37,28.76,23,0
12207.17,28.76,23,0
12237.97,28.77,23,0
12268.78,28.78,23,0
12299.58,28.77,23,0
12330.41,28.77,23,0
12361.22,28.78,23,0
12392.04,28.78,23,0
12422.85,28.77,23,0
12453.67,28.77,23,0
12484.50,28.77,23,0
12515.30,28.78,23,0
12546.10,28.77,23,0
12576.93,28.77,23,0
12607.74,28.77,23,0
12638.54,28.77,23,0
12669.34,28.78,23,0
12700.14,28.78,23,0
12730.95,28.79,23,0
12761.78,28.79,23,0
12792.60,28.79,23,0
12823.42,28.78,23,0
12854.25,28.78,23,0
12885.06,28.78,23,0
12915.88,28.77,23,0
12946.69,28.77,23,0
12977.52,28.77,23,0
13008.34,28.78,23,0
13039.17,28.78,23,0
13069.98,28.79,23,0
13100.78,28.79,23,0
13131.58,28.79,23,0
13162.41,28.79,23,0
13193.21,28.78,23,0
13224.15,28.77,23,0
13254.95,28.75,23,0
13285.75,28.74,23,0
13316.55,28.74,23,0
13347.38,28.74,23,0
13378.21,28.74,23,0
13409.02,28.75,23,0
13439.82,28.76,23,0
13470.65,28.78,22,0
13501.48,28.78,22,0
13532.31,28.78,23,0
13563.11,28.78,23,0
13593.94,28.78,23,0
13624.75,28.77,23,0
13655.58,28.76,23,0
13686.39,28.77,23,0
13717.22,28.79,22,0
13748.05,28.79,22,0
13778.88,28.78,22,0
13809.67,28.79,22,0
13840.48,28.8,22,0
13871.28,28.8,22,0
13902.12,28.8,22,0
13932.92,28.8,22,0
13963.72,28.8,22,0
13994.55,28.8,22,0
14025.37,28.81,22,0
14056.20,28.82,22,0
14087.02,28.82,22,0
14117.85,28.82,22,0
14148.66,28.82,22,0
14179.45,28.82,22,0
14210.25,28.83,22,0
14241.06,28.82,22,0
14271.89,28.81,22,0
14302.69,28.8,22,0
14333.49,28.79,22,0
14364.32,28.79,22,0
14395.12,28.79,22,0
14425.97,28.8,22,0
14456.78,28.8,22,0
14487.58,28.81,22,0
14518.38,28.81,22,0
14549.19,28.81,22,0
14579.99,28.8,22,0
14610.79,28.8,22,0
14641.59,28.81,22,0
14672.39,28.81,22,0
14703.19,28.81,22,0
14733.99,28.82,22,0
14764.80,28.81,22,0
14795.62,28.81,22,0
14826.47,28.81,22,0
14857.30,28.79,22,0
14888.13,28.79,22,0
14918.93,28.8,22,0
14949.76,28.79,22,0
14980.59,28.8,22,0
15011.40,28.8,22,0
15042.20,28.82,22,0
15073.00,28.82,22,0
15103.80,28.82,22,0
15134.61,28.82,22,0
15165.44,28.82,22,0
15196.23,28.82,22,0
15227.05,28.81,22,0
15257.86,28.81,22,0
15288.69,28.81,22,0
15319.52,28.8,22,0
15350.31,28.8,22,0
15381.15,28.79,22,0
15411.98,28.78,22,0
15442.80,28.79,22,0
15473.61,28.78,22,0
15504.42,28.79,22,0
15535.22,28.8,22,0
15566.02,28.81,22,0
15596.82,28.82,22,0
15627.67,28.83,22,0
15658.47,28.83,22,0
15689.28,28.83,22,0
15720.11,28.83,22,0
15750.91,28.82,22,0
15781.71,28.82,22,0
15812.54,28.81,22,0
15843.36,28.8,22,0
15874.16,28.81,22,0
15904.99,28.81,22,0
15935.82,28.8,22,0
15966.65,28.79,22,0
15997.48,28.78,22,0
16028.30,28.77,22,0
16059.10,28.77,22,0
16089.91,28.77,22,0
16120.71,28.77,22,0
16151.51,28.78,22,0
16182.31,28.79,22,0
16213.11,28.8,22,0
16243.94,28.8,22,0
16274.74,28.8,22,0
16305.54,28.79,22,0
16336.37,28.77,22,0
16367.18,28.77,22,0
16397.97,28.77,22,0
16428.80,28.77,22,0
16459.63,28.78,22,0
16490.43,28.79,22,0
16521.26,28.8,22,0
16552.06,28.82,22,0
16582.87,28.81,22,0
16613.67,28.82,22,0
16644.47,28.82,22,0
16675.30,28.81,22,0
16706.13,28.8,22,0
16736.96,28.79,22,0
16767.76,28.8,22,0
16798.59,28.8,22,0
16829.42,28.79,22,0
16860.22,28.78,22,0
16891.02,28.78,22,0
16921.85,28.78,22,0
16952.68,28.77,22,0
16983.48,28.78,22,0
17014.31,28.79,22,0
17045.14,28.79,22,0
17075.94,28.79,22,0
17106.74,28.77,22,0
17137.57,28.76,22,0
17168.40,28.75,22,0
17199.20,28.76,22,0
17230.05,28.74,22,0
17260.88,28.72,22,0
17291.71,28.72,22,0
17322.51,28.71,22,0
17353.31,28.69,22,0
17384.14,28.69,22,0
17414.97,28.69,22,0
17445.80,28.69,22,0
17476.60,28.69,22,0
17507.40,28.7,22,0
17538.20,28.72,22,0
17569.03,28.73,22,0
17599.85,28.74,22,0
17630.65,28.71,23,0
17661.46,28.68,23,0
17692.28,28.67,23,0
17723.11,28.68,22,0
17753.91,28.69,22,0
17784.72,28.7,22,0
17815.55,28.7,22,0
17846.35,28.71,23,0
17877.16,28.72,23,0
17907.95,28.74,22,0
17938.76,28.75,22,0
17969.56,28.75,22,0
18000.41,28.75,22,0
18031.22,28.74,22,0
18062.04,28.75,22,0
18092.87,28.76,22,0
18123.67,28.77,22,0
18154.47,28.77,22,0
18185.30,28.75,22,0
18216.10,28.75,22,0
18246.90,28.75,22,0
18277.70,28.75,22,0
18308.50,28.76,22,0
18339.34,28.77,22,0
18370.16,28.78,22,0
18401.01,28.79,22,0
18431.84,28.79,22,0
18462.67,28.78,22,0
18493.47,28.78,22,0
18524.28,28.78,22,0
18555.08,28.77,22,0
18585.91,28.75,22,0
18616.71,28.75,22,0
18647.54,28.74,22,0
18678.34,28.74,22,0
18709.17,28.75,22,0
18740.00,28.76,22,0
18770.80,28.77,22,0
18801.65,28.78,22,0
18832.48,28.77,22,0
18863.28,28.76,22,0
18894.11,28.75,22,0
18924.94,28.77,22,0
18955.74,28.77,22,0
18986.55,28.77,22,0
19017.35,28.76,22,0
19048.18,28.76,22,0
19079.01,28.77,22,0
19109.82,28.78,22,0
19140.65,28.79,22,0
19171.45,28.8,22,0
19202.30,28.81,22,0
19233.13,28.8,22,0
19263.93,28.79,22,0
19294.74,28.78,22,0
19325.53,28.76,22,0
19356.34,28.75,22,0
19387.14,28.74,22,0
19417.97,28.74,22,0
19448.80,28.75,22,0
19479.63,28.75,22,0
19510.43,28.76,22,0
19541.23,28.77,22,0
19572.04,28.78,22,0
19602.99,28.77,22,0
19633.79,28.77,22,0
19664.60,28.79,22,0
19695.40,28.8,22,0
19726.23,28.8,22,0
19757.06,28.79,22,0
19787.88,28.78,22,0
19818.68,28.77,22,0
19849.49,28.76,22,0
19880.32,28.77,22,0
19911.12,28.77,22,0
19941.92,28.77,22,0
19972.73,28.77,22,0
20003.54,28.78,22,0
20034.37,28.79,22,0
20065.20,28.8,22,0
20095.99,28.79,22,0
20126.82,28.8,22,0
20157.65,28.8,22,0
20188.45,28.8,22,0
20219.25,28.8,22,0
20250.08,28.79,22,0
20280.88,28.78,22,0
20311.71,28.77,22,0
20342.52,28.77,22,0
20373.35,28.77,22,0
20404.17,28.76,22,0
20435.00,28.76,22,0
20465.80,28.74,22,0
20496.63,28.74,22,0
20527.43,28.74,22,0
20558.23,28.75,22,0
20589.06,28.75,22,0
20619.88,28.76,22,0
20650.68,28.77,22,0
20681.51,28.76,22,0
20712.34,28.77,22,0
20743.14,28.77,22,0
20773.99,28.78,22,0
20804.79,28.79,22,0
20835.62,28.8,22,0
20866.43,28.81,22,0
20897.23,28.81,22,0
20928.06,28.81,22,0
20958.86,28.81,22,0
20989.69,28.8,22,0
21020.52,28.79,22,0
21051.32,28.8,22,0
21082.12,28.8,22,0
21112.92,28.8,22,0
21143.75,28.79,22,0
21174.57,28.79,22,0
21205.40,28.79,22,0
21236.21,28.8,22,0
21267.04,28.8,22,0
21297.84,28.8,22,0
21328.64,28.8,22,0
21359.45,28.78,22,0
21390.25,28.75,22,0
21421.05,28.75,22,0
21451.86,28.76,22,0
21482.68,28.76,22,0
21513.49,28.76,22,0
21544.29,28.76,22,0
21575.11,28.76,22,0
21605.91,28.75,22,0
21636.71,28.75,22,0
21667.54,28.75,22,0
21698.37,28.74,22,0
21729.20,28.73,22,0
21760.00,28.73,22,0
21790.83,28.74,22,0
21821.64,28.74,22,0
21852.47,28.75,22,0
21883.30,28.75,22,0
21914.10,28.77,22,0
21944.93,28.77,22,0
21975.75,28.77,22,0
22006.58,28.78,22,0
22037.38,28.79,22,0
22068.21,28.8,22,0
22099.01,28.8,22,0
22129.81,28.8,22,0
22160.64,28.79,22,0
22191.45,28.78,22,0
22222.28,28.79,22,0
22253.08,28.79,22,0
22283.91,28.8,22,0
22314.74,28.8,22,0
22345.56,28.81,22,0
22376.38,28.81,22,0
22407.21,28.81,22,0
22438.04,28.82,22,0
22468.87,28.82,22,0
22499.68,28.82,22,0
22530.51,28.81,22,0
22561.34,28.79,22,0
22592.14,28.79,22,0
22622.94,28.79,22,0
22653.77,28.79,22,0
22684.60,28.79,22,0
22715.40,28.8,22,0
22746.23,28.79,22,0
22777.08,28.78,22,0
22807.88,28.76,22,0
22838.69,28.75,22,0
22869.49,28.76,22,0
22900.32,28.76,22,0
22931.12,28.76,22,0
22961.95,28.77,22,0
22992.78,28.77,22,0
23023.60,28.77,22,0
23054.43,28.78,22,0
23085.24,28.79,22,0
23116.04,28.8,22,0
23146.84,28.79,22,0
23177.69,28.8,22,0
23208.49,28.81,22,0
23239.32,28.82,22,0
23270.12,28.82,22,0
23300.95,28.82,22,0
23331.78,28.82,22,0
23362.58,28.82,22,0
23393.38,28.82,22,0
23424.21,28.82,22,0
23455.01,28.81,22,0
23485.81,28.81,22,0
23516.61,28.8,22,0
23547.41,28.8,22,0
23578.27,28.79,22,0
23609.07,28.78,22,0
23639.87,28.78,22,0
23670.70,28.79,22,0
23701.50,28.8,22,0
23732.33,28.82,22,0
23763.16,28.82,22,0
23793.99,28.83,22,0
23824.82,28.82,22,0
23855.64,28.81,22,0
23886.47,28.8,22,0
23917.27,28.8,22,0
23948.10,28.8,22,0
23978.92,28.8,22,0
24009.75,28.79,22,0
24040.55,28.8,22,0
24071.38,28.79,22,0
24102.21,28.78,22,0
24133.02,28.79,22,0
24163.84,28.8,22,0
24194.65,28.81,22,0
24225.45,28.81,22,0
24256.26,28.8,22,0
24287.09,28.8,22,0
24317.89,28.8,22,0
24348.70,28.81,22,0
24379.51,28.81,22,0
24410.35,28.82,22,0
24441.15,28.82,22,0
24471.95,28.81,22,0
24502.78,28.8,22,0
24533.60,28.8,22,0
24564.43,28.8,22,0
24595.26,28.8,22,0
24626.09,28.79,22,0
24656.89,28.78,22,0
24687.72,28.77,22,0
24718.53,28.78,22,0
24749.33,28.78,22,0
24780.16,28.79,22,0
24810.96,28.8,22,0
24841.79,28.8,22,0
24872.60,28.81,22,0
24903.42,28.81,22,0
24934.23,28.81,22,0
24965.06,28.81,22,0
24995.88,28.81,22,0
25026.69,28.8,22,0
25057.52,28.79,22,0
25088.31,28.79,22,0
25119.14,28.78,22,0
25149.95,28.78,22,0
25180.77,28.78,22,0
25211.60,28.79,22,0
25242.40,28.8,22,0
25273.21,28.81,22,0
25304.01,28.82,22,0
25334.82,28.82,22,0
25365.64,28.82,22,0
25396.47,28.82,22,0
25427.30,28.82,22,0
25458.10,28.81,22,0
25488.90,28.8,22,0
25519.73,28.8,22,0
25550.56,28.8,22,0
25581.41,28.81,22,0
25612.24,28.82,22,0
25643.04,28.83,22,0
25673.87,28.83,22,0
25704.67,28.83,22,0
25735.48,28.84,22,0
25766.30,28.84,22,0
25797.11,28.84,22,0
25827.94,28.83,22,0
25858.74,28.81,22,0
25889.57,28.81,22,0
25920.37,28.81,22,0
25951.18,28.81,22,0
25982.14,28.81,22,0
26012.96,28.81,22,0
26043.76,28.81,22,0
26074.59,28.82,22,0
26105.42,28.82,22,0
26136.22,28.82,22,0
26167.05,28.83,22,0
26197.86,28.84,22,0
26228.68,28.83,22,0
26259.51,28.82,22,0
26290.34,28.82,22,0
26321.14,28.81,22,0
26351.94,28.81,22,0
26382.79,28.82,22,0
26413.60,28.81,22,0
26444.43,28.81,22,0
26475.23,28.8,22,0
26506.06,28.78,22,0
26536.86,28.78,22,0
26567.69,28.79,22,0
26598.52,28.79,22,0
26629.32,28.79,22,0
26660.12,28.79,22,0
26690.95,28.8,22,0
26721.75,28.81,22,0
26752.60,28.81,22,0
26783.43,28.82,22,0
26814.26,28.82,22,0
26845.06,28.82,22,0
26875.86,28.83,22,0
26906.66,28.83,22,0
26937.46,28.84,22,0
26968.29,28.84,22,0
26999.09,28.84,22,0
27029.92,28.84,22,0
27060.75,28.84,22,0
27091.55,28.83,22,0
27122.38,28.84,22,0
27153.20,28.82,22,0
27184.00,28.8,22,0
27214.84,28.8,22,0
27245.64,28.8,22,0
27276.44,28.8,22,0
27307.24,28.81,22,0
27338.07,28.83,22,0
27368.90,28.83,22,0
27399.73,28.84,22,0
27430.53,28.84,22,0
27461.36,28.84,22,0
27492.15,28.83,22,0
27522.95,28.83,22,0
27553.78,28.83,22,0
27584.61,28.82,22,0
27615.44,28.83,22,0
27646.24,28.83,22,0
27677.07,28.83,22,0
27707.90,28.83,22,0
27738.73,28.83,22,0
27769.56,28.83,22,0
27800.35,28.83,22,0
27831.16,28.84,22,0
27861.96,28.83,22,0
27892.79,28.83,22,0
27923.62,28.83,22,0
27954.43,28.83,22,0
27985.24,28.82,22,0
28016.04,28.81,22,0
28046.85,28.82,22,0
28077.65,28.82,22,0
28108.48,28.83,22,0
28139.30,28.83,22,0
28170.13,28.83,22,0
28200.96,28.84,22,0
28231.79,28.84,22,0
28262.60,28.84,22,0
28293.42,28.84,22,0
28324.23,28.83,22,0
28355.08,28.81,22,0
28385.87,28.8,22,0
28416.70,28.79,22,0
28447.53,28.78,22,0
28478.36,28.79,22,0
28509.16,28.79,22,0
28539.99,28.79,22,0
28570.82,28.8,22,0
28601.65,28.81,22,0
28632.48,28.81,22,0
28663.28,28.82,22,0
28694.08,28.81,22,0
28724.91,28.81,22,0
28755.76,28.81,22,0
28786.57,28.81,22,0
28817.40,28.81,22,0
28848.23,28.81,22,0
28879.06,28.82,22,0
28909.85,28.83,22,0
28940.66,28.83,22,0
28971.46,28.83,22,0
29002.29,28.83,22,0
29033.09,28.84,22,0
29063.92,28.83,22,0
29094.72,28.84,22,0
29125.55,28.85,22,0
29156.40,28.86,22,0
29187.23,28.87,22,0
29218.03,28.86,22,0
29248.86,28.86,22,0
29279.66,28.83,22,0
29310.49,28.83,22,0
29341.32,28.83,22,0
29372.12,28.83,22,0
29402.93,28.83,22,0
29433.76,28.83,22,0
29464.56,28.82,22,0
29495.36,28.82,22,0
29526.18,28.82,22,0
29557.01,28.83,22,0
29587.81,28.83,22,0
29618.62,28.82,22,0
29649.45,28.8,22,0
29680.28,28.81,22,0
29711.10,28.82,22,0
29741.91,28.84,22,0
29772.74,28.84,22,0
29803.54,28.83,22,0
29834.34,28.82,22,0
29865.15,28.82,22,0
29895.98,28.83,22,0
29926.82,28.84,22,0
29957.62,28.84,22,0
29988.45,28.84,22,0
30019.28,28.84,22,0
30050.08,28.83,22,0
30080.91,28.83,22,0
30111.72,28.84,22,0
30142.55,28.85,22,0
30173.35,28.84,22,0
30204.18,28.85,22,0
30234.98,28.85,22,0
30265.78,28.85,22,0
30296.58,28.85,22,0
30327.43,28.85,22,0
30358.26,28.85,22,0
30389.06,28.85,22,0
30419.89,28.85,22,0
30450.69,28.86,22,0
30481.52,28.88,22,0
30512.35,28.87,22,0
30543.15,28.87,22,0
30573.98,28.88,22,0
30604.81,28.89,22,0
30635.64,28.89,22,0
30666.47,28.9,22,0
30697.27,28.91,22,0
30728.10,28.91,22,0
30758.90,28.92,22,0
30789.73,28.92,22,0
30820.56,28.91,22,0
30851.38,28.9,22,0
30882.18,28.9,22,0
30912.98,28.9,22,0
30943.81,28.9,22,0
30974.62,28.9,22,0
31005.41,28.89,22,0
31036.21,28.89,22,0
31067.02,28.89,22,0
31097.82,28.89,22,0
31128.67,28.88,22,0
31159.47,28.87,22,0
31190.30,28.85,23,0
31221.10,28.84,23,0
31251.93,28.84,23,0
31282.73,28.84,22,0
31313.53,28.84,22,0
31344.36,28.84,23,0
31375.17,28.84,22,0
31406.00,28.85,22,0
31436.80,28.86,23,0
31467.60,28.86,22,0
31498.43,28.87,22,0
31529.25,28.88,22,0
31560.06,28.9,22,0
31590.86,28.92,22,0
31621.66,28.91,22,0
31652.47,28.9,23,0
31683.27,28.89,23,0
31714.10,28.89,23,0
31744.93,28.89,22,0
31775.74,28.88,23,0
31806.53,28.88,23,0
31837.36,28.88,23,0
31868.19,28.9,22,0
31898.99,28.91,22,0
31929.84,28.91,22,0
31960.64,28.91,22,0
31991.44,28.9,23,0
32022.27,28.9,23,0
32053.08,28.9,23,0
32083.90,28.9,22,0
32114.73,28.91,22,0
32145.54,28.91,22,0
32176.37,28.9,23,0
32207.20,28.9,23,0
32238.02,28.9,23,0
32268.85,28.9,23,0
32299.68,28.92,22,0
32330.61,28.92,22,0
32361.41,28.93,22,0
32392.24,28.93,22,0
32423.04,28.91,23,0
32453.87,28.91,23,0
32484.67,28.91,23,0
32515.50,28.9,23,0
32546.30,28.91,23,0
32577.13,28.92,23,0
32607.93,28.91,23,0
32638.76,28.91,23,0
32669.56,28.91,23,0
32700.39,28.9,23,0
32731.24,28.88,23,0
32762.04,28.88,23,0
32792.85,28.89,23,0
32823.68,28.89,23,0
32854.48,28.9,23,0
32885.31,28.91,23,0
32916.12,28.92,23,0
32946.95,28.92,23,0
32977.78,28.91,23,0
33008.58,28.9,23,0
33039.41,28.89,23,0
33070.22,28.89,23,0
33101.02,28.89,23,0
33131.86,28.89,23,0
