Time (seconds),Temp,Humid,Light
2.71,24.62,34,0
9.11,24.62,34,0
15.52,24.62,34,0
21.92,24.62,34,0
28.33,24.62,34,0
34.73,24.63,34,0
41.14,24.63,34,0
47.54,24.65,35,0
53.94,24.72,36,0
60.35,24.95,35,0
66.75,25.14,34,0
73.16,25.28,32,0
79.56,25.36,31,0
85.97,25.41,31,0
92.39,25.43,30,0
98.80,25.44,30,0
105.20,25.44,30,0
111.60,25.43,30,0
118.01,25.42,30,0
124.41,25.41,30,0
130.82,25.4,30,0
137.22,25.4,30,0
143.63,25.39,30,0
150.03,25.39,30,0
156.44,25.39,30,0
162.84,25.39,30,0
169.24,25.39,30,0
175.65,25.39,30,0
182.08,25.4,30,0
188.48,25.4,30,0
194.88,25.41,30,0
201.29,25.42,30,0
207.69,25.43,30,0
214.10,25.44,30,0
220.50,25.45,30,0
226.91,25.46,30,0
233.31,25.47,30,0
239.72,25.48,30,0
246.12,25.49,30,0
252.53,25.5,30,0
258.93,25.51,30,0
265.34,25.53,30,0
271.74,25.54,30,0
278.16,25.55,30,0
284.57,25.56,30,0
290.97,25.57,30,0
297.38,25.58,30,0
303.78,25.6,30,0
310.19,25.61,30,0
316.59,25.62,30,0
323.00,25.63,30,0
329.40,25.64,30,0
335.81,25.65,30,0
342.21,25.66,30,0
348.62,25.67,29,0
355.02,25.68,29,0
361.42,25.69,29,0
367.85,25.7,29,0
374.25,25.71,29,0
380.66,25.72,29,0
387.06,25.73,29,0
393.47,25.74,29,0
399.87,25.75,29,0
406.28,25.75,29,0
412.68,25.76,29,0
419.08,25.77,29,0
425.49,25.78,29,0
431.89,25.79,29,0
438.30,25.79,29,0
444.70,25.8,29,0
451.11,25.81,29,0
457.53,25.81,29,0
463.94,25.82,29,0
470.34,25.83,29,0
476.75,25.84,29,0
483.15,25.84,29,0
489.56,25.85,29,0
495.96,25.86,29,0
502.36,25.87,29,0
508.77,25.87,29,0
515.17,25.88,29,0
521.58,25.89,29,0
527.98,25.89,29,0
534.39,25.9,29,0
540.79,25.9,29,0
547.20,25.91,29,0
553.62,25.92,29,0
560.02,25.92,29,0
566.43,25.93,29,0
572.83,25.94,29,0
579.24,25.95,29,0
585.64,25.95,29,0
592.05,25.96,29,0
598.45,25.96,29,0
604.86,25.97,29,0
611.26,25.98,29,0
617.67,25.98,29,0
624.07,25.99,29,0
630.47,26,29,0
636.88,26,29,0
643.30,26.01,29,0
649.71,26.01,29,0
656.11,26.02,29,0
662.52,26.03,29,0
668.92,26.03,29,0
675.33,26.04,28,0
681.73,26.05,28,0
688.14,26.05,28,0
694.54,26.05,28,0
700.94,26.06,28,0
707.35,26.07,28,0
713.75,26.07,28,0
720.16,26.08,28,0
726.56,26.08,28,0
732.99,26.09,28,0
739.39,26.1,28,0
745.80,26.1,28,0
752.20,26.11,28,0
758.60,26.11,28,0
765.01,26.12,28,0
771.42,26.12,28,0
777.82,26.13,28,0
784.22,26.13,28,0
790.63,26.14,28,0
797.03,26.14,28,0
803.44,26.15,28,0
809.84,26.15,28,0
816.24,26.15,28,0
822.65,26.16,28,0
829.08,26.16,28,0
835.48,26.17,28,0
841.88,26.17,28,0
848.29,26.18,28,0
854.69,26.18,28,0
861.10,26.18,28,0
867.50,26.19,28,0
873.90,26.19,28,0
880.31,26.19,28,0
886.72,26.2,28,0
893.12,26.2,28,0
899.52,26.21,28,0
905.93,26.21,28,0
912.33,26.22,28,0
918.76,26.23,28,0
925.16,26.23,28,0
931.57,26.24,28,0
937.97,26.24,28,0
944.38,26.24,28,0
950.78,26.25,28,0
957.18,26.25,28,0
963.59,26.26,28,0
969.99,26.26,28,0
976.40,26.26,28,0
982.80,26.26,28,0
989.21,26.27,28,0
995.61,26.27,28,0
1002.02,26.28,28,0
1008.44,26.28,28,0
1014.84,26.28,28,0
1021.25,26.28,28,0
1027.65,26.29,28,0
1034.06,26.29,28,0
1040.46,26.3,28,0
1046.87,26.3,28,0
1053.27,26.31,28,0
1059.68,26.31,28,0
1066.08,26.31,28,0
1072.49,26.32,28,0
1078.89,26.32,28,0
1085.30,26.33,28,0
1091.70,26.33,28,0
1098.12,26.34,28,0
1104.53,26.34,28,0
1110.93,26.34,28,0
1117.34,26.35,28,0
1123.74,26.35,28,0
1130.15,26.35,28,0
1136.55,26.36,28,0
1142.96,26.36,28,0
1149.36,26.37,28,0
1155.76,26.37,28,0
1162.17,26.37,28,0
1168.57,26.38,28,0
1174.98,26.38,28,0
1181.40,26.38,28,0
1187.81,26.39,28,0
1194.21,26.39,28,0
1200.62,26.39,28,0
1207.02,26.4,28,0
1213.42,26.4,28,0
1219.83,26.4,28,0
1226.23,26.4,28,0
1232.64,26.41,28,0
1239.04,26.41,28,0
1245.45,26.41,28,0
1251.85,26.42,28,0
1258.26,26.42,28,0
1264.66,26.42,28,0
1271.09,26.42,28,0
1277.49,26.43,28,0
1283.90,26.43,28,0
1290.30,26.44,28,0
1296.70,26.44,28,0
1303.11,26.44,28,0
1309.51,26.44,28,0
1315.92,26.45,28,0
1322.32,26.45,28,0
1328.73,26.45,28,0
1335.13,26.45,28,0
1341.54,26.46,28,0
1347.94,26.46,28,0
1354.37,26.46,28,0
1360.77,26.47,28,0
1367.18,26.47,28,0
1373.58,26.47,28,0
1379.98,26.48,28,0
1386.39,26.48,28,0
1392.79,26.48,28,0
1399.20,26.49,28,0
1405.60,26.49,28,0
1412.01,26.49,28,0
1418.41,26.49,28,0
1424.82,26.49,28,0
1431.22,26.5,28,0
1437.62,26.5,28,0
1444.15,26.51,28,0
1450.56,26.51,28,0
1456.96,26.51,28,0
1463.36,26.51,28,0
1469.77,26.51,28,0
1476.18,26.52,28,0
1482.58,26.52,28,0
1488.98,26.53,28,0
1495.39,26.53,28,0
1501.79,26.53,28,0
1508.20,26.53,28,0
1514.60,26.53,28,0
1521.01,26.54,28,0
1527.42,26.54,28,0
1533.83,26.54,27,0
1540.24,26.55,28,0
1546.64,26.55,28,0
1553.04,26.55,28,0
1559.45,26.55,28,0
1565.86,26.56,28,0
1572.26,26.56,28,0
1578.66,26.56,27,0
1585.07,26.56,27,0
1591.47,26.57,28,0
1597.88,26.57,28,0
1604.28,26.57,27,0
1610.68,26.57,27,0
1617.11,26.57,27,0
1623.52,26.58,27,0
1629.92,26.58,27,0
1636.32,26.58,27,0
1642.73,26.59,28,0
1649.13,26.59,28,0
1655.54,26.59,27,0
1661.94,26.59,27,0
1668.35,26.6,27,0
1674.75,26.6,27,0
1681.16,26.6,27,0
1687.56,26.61,27,0
1693.96,26.61,27,0
1700.37,26.61,27,0
1706.79,26.61,27,0
1713.20,26.62,27,0
1719.60,26.62,27,0
1726.01,26.62,27,0
1732.41,26.63,27,0
1738.82,26.63,27,0
1745.22,26.63,27,0
1751.62,26.63,27,0
1758.03,26.63,27,0
1764.43,26.64,27,0
1770.84,26.64,27,0
1777.24,26.64,27,0
1783.65,26.64,27,0
1790.07,26.65,27,0
1796.48,26.65,27,0
1802.88,26.65,27,0
1809.29,26.65,27,0
1815.69,26.66,27,0
1822.10,26.66,27,0
1828.50,26.66,27,0
1834.90,26.66,27,0
1841.31,26.66,27,0
1847.71,26.67,27,0
1854.12,26.67,27,0
1860.52,26.67,27,0
1866.93,26.67,27,0
1873.33,26.67,27,0
1879.76,26.68,27,0
1886.16,26.68,27,0
1892.56,26.68,27,0
1898.97,26.68,27,0
1905.37,26.68,27,0
1911.78,26.69,27,0
1918.18,26.69,27,0
1924.59,26.69,27,0
1930.99,26.7,27,0
1937.40,26.7,27,0
1943.80,26.7,27,0
1950.21,26.7,27,0
1956.61,26.7,27,0
1963.04,26.7,27,0
1969.44,26.7,27,0
1975.84,26.7,27,0
1982.25,26.71,27,0
1988.65,26.71,27,0
1995.06,26.71,27,0
2001.46,26.71,27,0
2007.87,26.71,27,0
2014.27,26.71,27,0
2020.68,26.71,27,0
2027.08,26.71,27,0
2033.48,26.72,27,0
2039.89,26.72,27,0
2046.29,26.72,27,0
2052.72,26.73,27,0
2059.12,26.73,27,0
2065.53,26.73,27,0
2071.93,26.73,27,0
2078.34,26.74,27,0
2084.74,26.74,27,0
2091.15,26.74,27,0
2097.55,26.74,27,0
2103.96,26.74,27,0
2110.36,26.74,27,0
2116.76,26.75,27,0
2123.17,26.75,27,0
2129.57,26.75,27,0
2136.00,26.75,27,0
2142.40,26.75,27,0
2148.81,26.75,27,0
2155.21,26.76,27,0
2161.62,26.76,27,0
2168.02,26.76,27,0
2174.42,26.76,27,0
2180.83,26.76,27,0
2187.23,26.76,27,0
2193.64,26.76,27,0
2200.04,26.76,27,0
2206.45,26.77,27,0
2212.85,26.77,27,0
2219.26,26.77,27,0
2225.68,26.77,27,0
2232.08,26.77,27,0
2238.49,26.77,27,0
2244.90,26.78,27,0
2251.30,26.78,27,0
2257.70,26.78,27,0
2264.11,26.78,27,0
2270.51,26.78,27,0
2276.92,26.78,27,0
2283.32,26.78,27,0
2289.72,26.78,27,0
2296.13,26.78,27,0
2302.54,26.78,27,0
2308.96,26.79,27,0
2315.36,26.79,27,0
2321.77,26.79,27,0
2328.17,26.79,27,0
2334.58,26.79,27,0
2340.98,26.8,27,0
2347.39,26.8,27,0
2353.79,26.8,27,0
2360.20,26.8,27,0
2366.60,26.8,27,0
2373.01,26.8,27,0
2379.41,26.8,27,0
2385.82,26.81,27,0
2392.22,26.81,27,0
2398.65,26.81,27,0
2405.05,26.81,27,0
2411.46,26.81,27,0
2417.86,26.82,27,0
2424.26,26.82,27,0
2430.67,26.82,27,0
2437.07,26.82,27,0
2443.48,26.82,27,0
2449.88,26.82,27,0
2456.29,26.83,27,0
2462.69,26.83,27,0
2469.10,26.83,27,0
2475.50,26.83,27,0
2481.90,26.83,27,0
2488.33,26.83,27,0
2494.73,26.83,27,0
2501.14,26.83,27,0
2507.54,26.84,27,0
2513.95,26.84,27,0
2520.35,26.84,27,0
2526.76,26.84,27,0
2533.16,26.84,27,0
2539.56,26.84,27,0
2545.97,26.84,27,0
2552.37,26.84,27,0
2558.78,26.84,27,0
2565.18,26.85,27,0
2571.60,26.85,27,0
2578.01,26.85,27,0
2584.41,26.85,27,0
2590.82,26.85,27,0
2597.22,26.85,27,0
2603.63,26.85,27,0
2610.03,26.85,27,0
2616.44,26.85,27,0
2622.84,26.85,27,0
2629.24,26.85,27,0
2635.65,26.85,27,0
2642.05,26.85,27,0
2648.46,26.85,27,0
2654.86,26.86,27,0
2661.29,26.86,27,0
2667.69,26.86,27,0
2674.10,26.86,27,0
2680.50,26.86,27,0
2686.91,26.86,27,0
2693.31,26.86,27,0
2699.72,26.86,27,0
2706.12,26.86,27,0
2712.52,26.86,27,0
2718.93,26.86,27,0
2725.33,26.86,27,0
2731.74,26.86,27,0
2738.14,26.86,27,0
2744.57,26.87,27,0
2750.97,26.87,27,0
2757.38,26.87,27,0
2763.78,26.87,27,0
2770.19,26.87,27,0
2776.59,26.87,27,0
2783.00,26.87,27,0
2789.40,26.87,27,0
2795.81,26.88,27,0
2802.21,26.88,27,0
2808.62,26.88,27,0
2815.02,26.88,27,0
2821.42,26.88,27,0
2827.83,26.88,27,0
2834.36,26.88,27,0
2840.77,26.88,27,0
2847.17,26.88,27,0
2853.58,26.88,27,0
2859.98,26.88,27,0
2866.39,26.88,27,0
2872.79,26.88,27,0
2879.20,26.88,27,0
2885.60,26.88,27,0
2892.01,26.88,27,0
2898.41,26.88,27,0
2904.82,26.89,27,0
2911.22,26.89,27,0
2917.64,26.89,27,0
2924.05,26.89,27,0
2930.45,26.89,27,0
2936.86,26.89,27,0
2943.26,26.89,27,0
2949.67,26.89,27,0
2956.07,26.89,27,0
2962.48,26.89,27,0
2968.88,26.89,27,0
2975.28,26.9,27,0
2981.69,26.89,27,0
2988.09,26.89,27,0
2994.50,26.9,27,0
3000.90,26.9,27,0
3007.33,26.9,27,0
3013.73,26.9,27,0
3020.14,26.9,27,0
3026.54,26.91,27,0
3032.95,26.91,27,0
3039.35,26.91,27,0
3045.76,26.91,27,0
3052.16,26.91,27,0
3058.56,26.91,27,0
3064.97,26.91,27,0
3071.37,26.91,27,0
3077.78,26.91,27,0
3084.18,26.91,27,0
3090.61,26.91,27,0
3097.01,26.91,27,0
3103.42,26.91,27,0
3109.82,26.92,27,0
3116.22,26.91,27,0
3122.63,26.9,28,0
3129.03,26.89,28,0
3135.44,26.87,29,0
3141.84,26.86,29,0
3148.25,26.85,28,0
3154.65,26.83,28,0
3161.06,26.83,28,0
3167.46,26.83,28,0
3173.86,26.84,28,0
3180.29,26.85,28,0
3186.69,26.85,28,0
3193.10,26.86,28,0
3199.50,26.87,27,0
3205.90,26.87,27,0
3212.31,26.88,27,0
3218.71,26.88,27,0
3225.12,26.89,27,0
3231.52,26.89,27,0
3237.93,26.89,27,0
3244.33,26.9,27,0
3250.74,26.9,27,0
3257.14,26.9,27,0
3263.56,26.9,27,0
3269.97,26.9,27,0
3276.37,26.9,27,0
3282.78,26.9,27,0
3289.18,26.91,27,0
3295.59,26.91,27,0
3301.99,26.91,27,0
3308.40,26.91,27,0
3314.80,26.91,27,0
3321.20,26.91,27,0
3327.61,26.92,27,0
3334.02,26.92,27,0
3340.42,26.92,27,0
3346.82,26.92,27,0
3353.25,26.92,27,0
3359.65,26.92,27,0
3366.06,26.92,27,0
3372.46,26.92,27,0
3378.86,26.92,27,0
3385.27,26.92,27,0
3391.68,26.92,27,0
3398.08,26.92,27,0
3404.48,26.92,27,0
3410.89,26.93,27,0
3417.29,26.93,27,0
3423.70,26.93,27,0
3430.10,26.93,27,0
3436.50,26.93,27,0
3442.93,26.93,27,0
3449.34,26.92,27,0
3455.74,26.92,27,0
3462.14,26.91,27,0
3468.55,26.91,27,0
3474.95,26.91,27,0
3481.36,26.91,27,0
3487.76,26.91,27,0
3494.16,26.91,27,0
3500.57,26.92,27,0
3506.97,26.92,27,0
3513.38,26.92,27,0
3519.78,26.92,27,0
3526.20,26.91,27,0
3532.61,26.91,27,0
3539.02,26.91,27,0
3545.42,26.9,27,0
3551.82,26.9,27,0
3558.23,26.89,27,0
3564.63,26.88,28,0
3571.04,26.87,28,0
3577.44,26.86,28,0
3583.84,26.85,28,0
3590.25,26.83,28,0
3596.66,26.82,28,0
3603.06,26.82,28,0
3609.46,26.81,28,0
3615.89,26.81,28,0
3622.29,26.81,28,0
3628.70,26.81,28,0
3635.10,26.82,28,0
3641.50,26.83,28,0
3647.91,26.84,28,0
3654.31,26.85,28,0
3660.72,26.86,28,0
3667.12,26.87,28,0
3673.52,26.87,28,0
3679.93,26.88,28,0
3686.34,26.88,28,0
3692.74,26.89,28,0
3699.16,26.89,27,0
3705.57,26.9,27,0
3711.97,26.9,27,0
3718.38,26.91,27,0
3724.78,26.91,27,0
3731.18,26.91,27,0
3737.59,26.91,27,0
3744.00,26.92,27,0
3750.40,26.92,27,0
3756.80,26.92,27,0
3763.21,26.93,27,0
3769.61,26.93,27,0
3776.02,26.93,27,0
3782.42,26.93,27,0
3788.84,26.94,27,0
3795.25,26.94,27,0
3801.65,26.94,27,0
3808.06,26.95,27,0
3814.46,26.95,27,0
3820.86,26.95,27,0
3827.27,26.95,27,0
3833.68,26.96,27,0
3840.08,26.96,27,0
